Category,Type,File,Line,Content,Handler,Variant
buttons,click,apps/client/src/components/ai/CombatAssistant.tsx,149,"<button
            onClick={() =>",,
buttons,click,apps/client/src/components/ai/CombatAssistant.tsx,204,"<button
              onClick={getPositioning}
              className=""ml-auto px-2 py-1 bg-blue-600 hover:bg-blue-700 text-white text-xs rounded""
              aria-label=""analyze""
            >",getPositioning,
buttons,click,apps/client/src/components/ai/CombatAssistant.tsx,230,"<button
          onClick={simulateCombat}
          className=""flex-1 flex items-center justify-center gap-2 px-3 py-2 bg-gray-700 hover:bg-gray-600 text-gray-300 text-sm rounded transition-colors""
          aria-label=""Click button""
        >",simulateCombat,
buttons,click,apps/client/src/components/ai/GenesisWizard.tsx,305,"<button
                key={style}
                onClick={() =>",,
buttons,click,apps/client/src/components/ai/GenesisWizard.tsx,329,"<button
                key={index}
                onClick={() =>",,
buttons,click,apps/client/src/components/ai/GenesisWizard.tsx,340,"<button
          onClick={startGeneration}
          disabled={isGenerating || !conceptForm.prompt.trim()}
          className=""w-full flex items-center justify-center gap-2 px-4 py-3 bg-gradient-to-r from-purple-600 to-pink-600 text-white font-medium rounded-lg hover:from-purple-700 hover:to-pink-700 disabled:opacity-50 disabled:cursor-not-allowed transition-all""
          aria-label=""Click button""
        >",startGeneration,
buttons,click,apps/client/src/components/ai/GenesisWizard.tsx,434,"<button
                    onClick={() =>",,
buttons,click,apps/client/src/components/ai/GenesisWizard.tsx,466,"<button
              onClick={resetWizard}
              className=""mt-2 px-3 py-1 bg-red-600 hover:bg-red-700 text-white text-sm rounded transition-colors""
              aria-label=""start over""
            >",resetWizard,
buttons,click,apps/client/src/components/ai/GenesisWizard.tsx,565,"<button
          onClick={acceptCharacter}
          className=""flex items-center gap-2 px-6 py-3 bg-gradient-to-r from-green-600 to-blue-600 text-white font-medium rounded-lg hover:from-green-700 hover:to-blue-700 transition-all""
          aria-label=""Click button""
        >",acceptCharacter,
buttons,click,apps/client/src/components/ai/GenesisWizard.tsx,574,"<button
          onClick={resetWizard}
          className=""flex items-center gap-2 px-6 py-3 bg-gray-700 text-gray-300 font-medium rounded-lg hover:bg-gray-600 transition-colors""
          aria-label=""Click button""
        >",resetWizard,
buttons,click,apps/client/src/components/ai/GenesisWizard.tsx,305,"<button
                key={style}
                onClick={() =>",,
buttons,click,apps/client/src/components/ai/GenesisWizard.tsx,329,"<button
                key={index}
                onClick={() =>",,
buttons,click,apps/client/src/components/ai/GenesisWizard.tsx,340,"<button
          onClick={startGeneration}
          disabled={isGenerating || !conceptForm.prompt.trim()}
          className=""w-full flex items-center justify-center gap-2 px-4 py-3 bg-gradient-to-r from-purple-600 to-pink-600 text-white font-medium rounded-lg hover:from-purple-700 hover:to-pink-700 disabled:opacity-50 disabled:cursor-not-allowed transition-all""
          aria-label=""Click button""
        >",startGeneration,
buttons,click,apps/client/src/components/ai/GenesisWizard.tsx,434,"<button
                    onClick={() =>",,
buttons,click,apps/client/src/components/ai/GenesisWizard.tsx,466,"<button
              onClick={resetWizard}
              className=""mt-2 px-3 py-1 bg-red-600 hover:bg-red-700 text-white text-sm rounded transition-colors""
              aria-label=""start over""
            >",resetWizard,
buttons,click,apps/client/src/components/ai/GenesisWizard.tsx,565,"<button
          onClick={acceptCharacter}
          className=""flex items-center gap-2 px-6 py-3 bg-gradient-to-r from-green-600 to-blue-600 text-white font-medium rounded-lg hover:from-green-700 hover:to-blue-700 transition-all""
          aria-label=""Click button""
        >",acceptCharacter,
buttons,click,apps/client/src/components/ai/GenesisWizard.tsx,574,"<button
          onClick={resetWizard}
          className=""flex items-center gap-2 px-6 py-3 bg-gray-700 text-gray-300 font-medium rounded-lg hover:bg-gray-600 transition-colors""
          aria-label=""Click button""
        >",resetWizard,
buttons,click,apps/client/src/components/combat/CombatEncounterPanel.tsx,301,"<Button
        variant=""primary""
        size=""sm""
        onClick={onToggleVisibility}
        className=""fixed bottom-4 right-4 z-40""
      >",onToggleVisibility,primary
buttons,click,apps/client/src/components/combat/CombatEncounterPanel.tsx,326,"<Button variant=""ghost"" size=""icon"" onClick={onToggleVisibility}>",onToggleVisibility,ghost
buttons,click,apps/client/src/components/combat/CombatEncounterPanel.tsx,341,"<Button onClick={startNewEncounter} variant=""primary"">",startNewEncounter,primary
buttons,click,apps/client/src/components/combat/CombatEncounterPanel.tsx,360,"<Button onClick={nextTurn} variant=""primary"" size=""sm"">",nextTurn,primary
buttons,click,apps/client/src/components/combat/CombatEncounterPanel.tsx,391,"<Button
                        variant=""ghost""
                        size=""icon""
                        onClick={() =>",,ghost
buttons,click,apps/client/src/components/combat/CombatEncounterPanel.tsx,399,"<Button
                        variant=""ghost""
                        size=""icon""
                        onClick={() =>",,ghost
buttons,click,apps/client/src/components/combat/CombatEncounterPanel.tsx,415,"<Button
                          variant=""ghost""
                          size=""icon""
                          onClick={() =>",,ghost
buttons,click,apps/client/src/components/combat/CombatEncounterPanel.tsx,431,"<Button
                          variant=""ghost""
                          size=""icon""
                          onClick={() =>",,ghost
buttons,click,apps/client/src/components/combat/CombatEncounterPanel.tsx,533,"<Button onClick={addCombatant} variant=""primary"" size=""sm"" className=""flex-1"">",addCombatant,primary
buttons,click,apps/client/src/components/combat/CombatEncounterPanel.tsx,537,"<Button 
                    onClick={() =>",,
buttons,click,apps/client/src/components/combat/CombatEncounterPanel.tsx,547,"<Button 
                onClick={() =>",,
buttons,click,apps/client/src/components/combat/CombatEncounterPanel.tsx,559,"<Button onClick={endEncounter} variant=""outline"" size=""sm"" className=""flex-1"">",endEncounter,outline
buttons,click,apps/client/src/components/combat/CombatEncounterPanel.tsx,301,"<Button
        variant=""primary""
        size=""sm""
        onClick={onToggleVisibility}
        className=""fixed bottom-4 right-4 z-40""
      >",onToggleVisibility,primary
buttons,click,apps/client/src/components/combat/CombatEncounterPanel.tsx,326,"<Button variant=""ghost"" size=""icon"" onClick={onToggleVisibility}>",onToggleVisibility,ghost
buttons,click,apps/client/src/components/combat/CombatEncounterPanel.tsx,341,"<Button onClick={startNewEncounter} variant=""primary"">",startNewEncounter,primary
buttons,click,apps/client/src/components/combat/CombatEncounterPanel.tsx,360,"<Button onClick={nextTurn} variant=""primary"" size=""sm"">",nextTurn,primary
buttons,click,apps/client/src/components/combat/CombatEncounterPanel.tsx,391,"<Button
                        variant=""ghost""
                        size=""icon""
                        onClick={() =>",,ghost
buttons,click,apps/client/src/components/combat/CombatEncounterPanel.tsx,399,"<Button
                        variant=""ghost""
                        size=""icon""
                        onClick={() =>",,ghost
buttons,click,apps/client/src/components/combat/CombatEncounterPanel.tsx,415,"<Button
                          variant=""ghost""
                          size=""icon""
                          onClick={() =>",,ghost
buttons,click,apps/client/src/components/combat/CombatEncounterPanel.tsx,431,"<Button
                          variant=""ghost""
                          size=""icon""
                          onClick={() =>",,ghost
buttons,click,apps/client/src/components/combat/CombatEncounterPanel.tsx,453,"<Badge
                          key={condition.id}
                          variant=""outline""
                          className=""text-xs cursor-pointer""
                          style={{ borderColor: condition.color, _color: condition.color }}
                          onClick={() =>",,outline
buttons,click,apps/client/src/components/combat/CombatEncounterPanel.tsx,533,"<Button onClick={addCombatant} variant=""primary"" size=""sm"" className=""flex-1"">",addCombatant,primary
buttons,click,apps/client/src/components/combat/CombatEncounterPanel.tsx,537,"<Button 
                    onClick={() =>",,
buttons,click,apps/client/src/components/combat/CombatEncounterPanel.tsx,547,"<Button 
                onClick={() =>",,
buttons,click,apps/client/src/components/combat/CombatEncounterPanel.tsx,559,"<Button onClick={endEncounter} variant=""outline"" size=""sm"" className=""flex-1"">",endEncounter,outline
buttons,click,apps/client/src/components/MapEditor.tsx,201,"<AccessibleButton
          variant={activeTool === ""select"" ? ""primary"" : ""secondary""}
          onClick={() =>",,
buttons,click,apps/client/src/components/MapEditor.tsx,210,"<AccessibleButton
          variant={activeTool === ""brush"" ? ""primary"" : ""secondary""}
          onClick={() =>",,
buttons,click,apps/client/src/components/MapEditor.tsx,219,"<AccessibleButton
          variant={activeTool === ""eraser"" ? ""primary"" : ""secondary""}
          onClick={() =>",,
buttons,click,apps/client/src/components/MapEditor.tsx,228,"<AccessibleButton
          variant={activeTool === ""token"" ? ""primary"" : ""secondary""}
          onClick={() =>",,
buttons,click,apps/client/src/components/MapEditor.tsx,252,"<AccessibleButton
          variant=""secondary""
          onClick={() =>",,secondary
buttons,click,apps/client/src/components/MapEditor.tsx,276,"<AccessibleButton
            variant=""primary""
            onClick={generateMapWithAI}
            loading={isGenerating}
            disabled={readOnly || !aiPrompt.trim()}
            action=""generate""
          >",generateMapWithAI,primary
buttons,click,apps/client/src/components/MapEditor.tsx,201,"<AccessibleButton
          variant={activeTool === ""select"" ? ""primary"" : ""secondary""}
          onClick={() =>",,
buttons,click,apps/client/src/components/MapEditor.tsx,210,"<AccessibleButton
          variant={activeTool === ""brush"" ? ""primary"" : ""secondary""}
          onClick={() =>",,
buttons,click,apps/client/src/components/MapEditor.tsx,219,"<AccessibleButton
          variant={activeTool === ""eraser"" ? ""primary"" : ""secondary""}
          onClick={() =>",,
buttons,click,apps/client/src/components/MapEditor.tsx,228,"<AccessibleButton
          variant={activeTool === ""token"" ? ""primary"" : ""secondary""}
          onClick={() =>",,
buttons,click,apps/client/src/components/MapEditor.tsx,252,"<AccessibleButton
          variant=""secondary""
          onClick={() =>",,secondary
buttons,click,apps/client/src/components/MapEditor.tsx,276,"<AccessibleButton
            variant=""primary""
            onClick={generateMapWithAI}
            loading={isGenerating}
            disabled={readOnly || !aiPrompt.trim()}
            action=""generate""
          >",generateMapWithAI,primary
buttons,click,apps/client/src/components/Router.tsx,179,"<button
              onClick={() =>",,
buttons,click,apps/client/src/components/Router.tsx,179,"<button
              onClick={() =>",,
buttons,generic,apps/client/src/components/AccessibleButton.tsx,104,"<button
        ref={ref}
        className={baseClasses}
        disabled={isDisabled}
        aria-label={generatedAriaLabel}
        aria-busy={loading}
        {...props}
      >",,
buttons,click,apps/client/src/components/KeyboardNavigable.tsx,156,"<div
      ref={itemRef}
      data-keyboard-item
      className={`keyboard-navigable-item ${className}`}
      role={role}
      id={id || `keyboard-item-${index}`}
      tabIndex={-1}
      onClick={onClick}
    >",onClick,
buttons,click,apps/client/src/components/AccessibleModal.tsx,100,"<AccessibleButton
            variant=""ghost""
            size=""sm""
            action=""Close""
            target=""modal""
            onClick={onClose}
            className=""modal-close""
            aria-label={`Close ${title} dialog`}
          >",onClose,ghost
buttons,click,apps/client/src/components/AccessibleModal.tsx,87,"<div
      className=""modal-overlay""
      onClick={handleOverlayClick}
      role=""dialog""
      aria-modal=""true""
      aria-labelledby={titleId}
      aria-describedby={descriptionId}
    >",handleOverlayClick,
buttons,click,apps/client/src/components/AccessibleModal.tsx,100,"<AccessibleButton
            variant=""ghost""
            size=""sm""
            action=""Close""
            target=""modal""
            onClick={onClose}
            className=""modal-close""
            aria-label={`Close ${title} dialog`}
          >",onClose,ghost
buttons,click,apps/client/src/components/ErrorBoundary.tsx,177,"<button
                  onClick={this.handleReset}
                  className=""flex-1 bg-blue-600 hover:bg-blue-700 px-4 py-2 rounded transition-colors font-medium""
                  aria-label=""Try again after error""
                >",this.handleReset,
buttons,click,apps/client/src/components/ErrorBoundary.tsx,185,"<button
                onClick={this.handleRefresh}
                className=""flex-1 bg-gray-600 hover:bg-gray-700 px-4 py-2 rounded transition-colors font-medium""
                aria-label=""Refresh page""
              >",this.handleRefresh,
buttons,click,apps/client/src/components/ErrorBoundary.tsx,177,"<button
                  onClick={this.handleReset}
                  className=""flex-1 bg-blue-600 hover:bg-blue-700 px-4 py-2 rounded transition-colors font-medium""
                  aria-label=""Try again after error""
                >",this.handleReset,
buttons,click,apps/client/src/components/ErrorBoundary.tsx,185,"<button
                onClick={this.handleRefresh}
                className=""flex-1 bg-gray-600 hover:bg-gray-700 px-4 py-2 rounded transition-colors font-medium""
                aria-label=""Refresh page""
              >",this.handleRefresh,
buttons,click,apps/client/src/components/vtt/ChatPanel.tsx,103,"<button
            onClick={handleSendMessage}
            disabled={!inputValue.trim()}
            className=""px-4 py-2 bg-blue-600 rounded hover:bg-blue-700 focus:outline-none focus:ring-2 focus:ring-blue-500 disabled:opacity-50 disabled:cursor-not-allowed transition-colors""
            aria-label=""Send message""
          >",handleSendMessage,
buttons,click,apps/client/src/components/vtt/ChatPanel.tsx,103,"<button
            onClick={handleSendMessage}
            disabled={!inputValue.trim()}
            className=""px-4 py-2 bg-blue-600 rounded hover:bg-blue-700 focus:outline-none focus:ring-2 focus:ring-blue-500 disabled:opacity-50 disabled:cursor-not-allowed transition-colors""
            aria-label=""Send message""
          >",handleSendMessage,
buttons,click,apps/client/src/components/AIAssistant.tsx,145,"<button className=""ai-assistant-close"" onClick={onClose}>",onClose,
buttons,click,apps/client/src/components/AIAssistant.tsx,152,"<button
          onClick={() =>",,
buttons,click,apps/client/src/components/AIAssistant.tsx,159,"<button
          onClick={() =>",,
buttons,click,apps/client/src/components/AIAssistant.tsx,166,"<button
          onClick={() =>",,
buttons,input,apps/client/src/components/AIAssistant.tsx,224,"<button
            type=""submit""
            disabled={!input.trim() || isLoading}
            className=""ai-assistant-send""
            aria-label=""Send message""
          >",,
buttons,click,apps/client/src/components/AIAssistant.tsx,145,"<button className=""ai-assistant-close"" onClick={onClose}>",onClose,
buttons,click,apps/client/src/components/AIAssistant.tsx,152,"<button
          onClick={() =>",,
buttons,click,apps/client/src/components/AIAssistant.tsx,159,"<button
          onClick={() =>",,
buttons,click,apps/client/src/components/AIAssistant.tsx,166,"<button
          onClick={() =>",,
buttons,click,apps/client/src/components/CharacterSheet.tsx,549,"<button
          className={`tab ${activeTab === ""main"" ? ""active"" : """"}`}
          onClick={() =>",,
buttons,click,apps/client/src/components/CharacterSheet.tsx,555,"<button
          className={`tab ${activeTab === ""spells"" ? ""active"" : """"}`}
          onClick={() =>",,
buttons,click,apps/client/src/components/CharacterSheet.tsx,561,"<button
          className={`tab ${activeTab === ""equipment"" ? ""active"" : """"}`}
          onClick={() =>",,
buttons,click,apps/client/src/components/CharacterSheet.tsx,567,"<button
          className={`tab ${activeTab === ""features"" ? ""active"" : """"}`}
          onClick={() =>",,
buttons,click,apps/client/src/components/CharacterSheet.tsx,149,"<span
            className={`editable-field ${className}`}
            onClick={() =>",,
buttons,click,apps/client/src/components/CharacterSheet.tsx,549,"<button
          className={`tab ${activeTab === ""main"" ? ""active"" : """"}`}
          onClick={() =>",,
buttons,click,apps/client/src/components/CharacterSheet.tsx,555,"<button
          className={`tab ${activeTab === ""spells"" ? ""active"" : """"}`}
          onClick={() =>",,
buttons,click,apps/client/src/components/CharacterSheet.tsx,561,"<button
          className={`tab ${activeTab === ""equipment"" ? ""active"" : """"}`}
          onClick={() =>",,
buttons,click,apps/client/src/components/CharacterSheet.tsx,567,"<button
          className={`tab ${activeTab === ""features"" ? ""active"" : """"}`}
          onClick={() =>",,
buttons,click,apps/client/src/components/CombatTracker.tsx,181,"<button className=""start-combat-btn"" onClick={onStartCombat}>",onStartCombat,
buttons,click,apps/client/src/components/CombatTracker.tsx,186,"<button className=""prev-turn-btn"" onClick={onPreviousTurn}>",onPreviousTurn,
buttons,click,apps/client/src/components/CombatTracker.tsx,189,"<button className=""next-turn-btn"" onClick={onNextTurn}>",onNextTurn,
buttons,click,apps/client/src/components/CombatTracker.tsx,192,"<button className=""end-combat-btn"" onClick={onEndCombat}>",onEndCombat,
buttons,click,apps/client/src/components/CombatTracker.tsx,227,"<button
                      className=""roll-initiative-btn""
                      onClick={() =>",,
buttons,click,apps/client/src/components/CombatTracker.tsx,241,"<button
                  className=""remove-combatant-btn""
                  onClick={() =>",,
buttons,click,apps/client/src/components/CombatTracker.tsx,307,"<button
                          className=""remove-condition-btn""
                          onClick={() =>",,
buttons,click,apps/client/src/components/CombatTracker.tsx,327,"<button className=""add-combatant-btn"" onClick={() =>",,
buttons,click,apps/client/src/components/CombatTracker.tsx,390,"<button
                  onClick={handleAddCombatant}
                  className=""confirm-btn""
                  aria-label=""Add new item""
                >",handleAddCombatant,
buttons,click,apps/client/src/components/CombatTracker.tsx,397,"<button onClick={() =>",,
buttons,click,apps/client/src/components/CombatTracker.tsx,181,"<button className=""start-combat-btn"" onClick={onStartCombat}>",onStartCombat,
buttons,click,apps/client/src/components/CombatTracker.tsx,186,"<button className=""prev-turn-btn"" onClick={onPreviousTurn}>",onPreviousTurn,
buttons,click,apps/client/src/components/CombatTracker.tsx,189,"<button className=""next-turn-btn"" onClick={onNextTurn}>",onNextTurn,
buttons,click,apps/client/src/components/CombatTracker.tsx,192,"<button className=""end-combat-btn"" onClick={onEndCombat}>",onEndCombat,
buttons,click,apps/client/src/components/CombatTracker.tsx,227,"<button
                      className=""roll-initiative-btn""
                      onClick={() =>",,
buttons,click,apps/client/src/components/CombatTracker.tsx,241,"<button
                  className=""remove-combatant-btn""
                  onClick={() =>",,
buttons,click,apps/client/src/components/CombatTracker.tsx,307,"<button
                          className=""remove-condition-btn""
                          onClick={() =>",,
buttons,click,apps/client/src/components/CombatTracker.tsx,327,"<button className=""add-combatant-btn"" onClick={() =>",,
buttons,click,apps/client/src/components/CombatTracker.tsx,390,"<button
                  onClick={handleAddCombatant}
                  className=""confirm-btn""
                  aria-label=""Add new item""
                >",handleAddCombatant,
buttons,click,apps/client/src/components/CombatTracker.tsx,397,"<button onClick={() =>",,
buttons,click,apps/client/src/components/CombatTrackerIntegrated.tsx,205,"<button onClick={() =>",,
buttons,click,apps/client/src/components/CombatTrackerIntegrated.tsx,223,"<button onClick={handleEndCombat} disabled={readOnly}>",handleEndCombat,
buttons,click,apps/client/src/components/CombatTrackerIntegrated.tsx,228,"<button
              onClick={handleStartCombat}
              disabled={readOnly || encounter.actors.length === 0}
            >",handleStartCombat,
buttons,click,apps/client/src/components/CombatTrackerIntegrated.tsx,366,"<button onClick={() =>",,
buttons,click,apps/client/src/components/CombatTrackerIntegrated.tsx,448,"<button onClick={handleAddCombatant} disabled={!addCombatantData.id}>",handleAddCombatant,
buttons,click,apps/client/src/components/CombatTrackerIntegrated.tsx,451,"<button onClick={() =>",,
buttons,click,apps/client/src/components/CombatTrackerIntegrated.tsx,205,"<button onClick={() =>",,
buttons,click,apps/client/src/components/CombatTrackerIntegrated.tsx,223,"<button onClick={handleEndCombat} disabled={readOnly}>",handleEndCombat,
buttons,click,apps/client/src/components/CombatTrackerIntegrated.tsx,228,"<button
              onClick={handleStartCombat}
              disabled={readOnly || encounter.actors.length === 0}
            >",handleStartCombat,
buttons,click,apps/client/src/components/CombatTrackerIntegrated.tsx,366,"<button onClick={() =>",,
buttons,click,apps/client/src/components/CombatTrackerIntegrated.tsx,448,"<button onClick={handleAddCombatant} disabled={!addCombatantData.id}>",handleAddCombatant,
buttons,click,apps/client/src/components/CombatTrackerIntegrated.tsx,451,"<button onClick={() =>",,
buttons,click,apps/client/src/components/DiceRoller.tsx,271,"<button className=""roll-btn"" onClick={handleRoll}>",handleRoll,
buttons,click,apps/client/src/components/DiceRoller.tsx,279,"<button
                    key={roll.expression}
                    className=""quick-roll-btn""
                    onClick={() =>",,
buttons,click,apps/client/src/components/DiceRoller.tsx,271,"<button className=""roll-btn"" onClick={handleRoll}>",handleRoll,
buttons,click,apps/client/src/components/DiceRoller.tsx,279,"<button
                    key={roll.expression}
                    className=""quick-roll-btn""
                    onClick={() =>",,
buttons,click,apps/client/src/components/EncounterGenerator.tsx,132,"<button className=""close-btn"" onClick={onClose}>",onClose,
buttons,click,apps/client/src/components/EncounterGenerator.tsx,214,"<button className=""generate-btn"" onClick={handleGenerate} disabled={isGenerating}>",handleGenerate,
buttons,click,apps/client/src/components/EncounterGenerator.tsx,312,"<button className=""use-encounter-btn"" onClick={handleUseEncounter}>",handleUseEncounter,
buttons,click,apps/client/src/components/EncounterGenerator.tsx,315,"<button className=""regenerate-btn"" onClick={handleGenerate} disabled={isGenerating}>",handleGenerate,
buttons,click,apps/client/src/components/EncounterGenerator.tsx,132,"<button className=""close-btn"" onClick={onClose}>",onClose,
buttons,click,apps/client/src/components/EncounterGenerator.tsx,214,"<button className=""generate-btn"" onClick={handleGenerate} disabled={isGenerating}>",handleGenerate,
buttons,click,apps/client/src/components/EncounterGenerator.tsx,312,"<button className=""use-encounter-btn"" onClick={handleUseEncounter}>",handleUseEncounter,
buttons,click,apps/client/src/components/EncounterGenerator.tsx,315,"<button className=""regenerate-btn"" onClick={handleGenerate} disabled={isGenerating}>",handleGenerate,
buttons,click,apps/client/src/components/GameLobby.tsx,203,"<button className=""create-game-btn"" onClick={onCreateGame}>",onCreateGame,
buttons,click,apps/client/src/components/GameLobby.tsx,216,"<button
              key={tab.key}
              className={`filter-tab ${filter === tab.key ? ""active"" : """"}`}
              onClick={() =>",,
buttons,click,apps/client/src/components/GameLobby.tsx,242,"<button
                onClick={onCreateGame}
                className=""create-first-game""
                aria-label=""create the first game!""
              >",onCreateGame,
buttons,click,apps/client/src/components/GameLobby.tsx,299,"<button className=""join-btn"" onClick={() =>",,
buttons,click,apps/client/src/components/GameLobby.tsx,304,"<button className=""spectate-btn"" onClick={() =>",,
buttons,click,apps/client/src/components/GameLobby.tsx,310,"<button className=""enter-btn"" onClick={() =>",,
buttons,click,apps/client/src/components/GameLobby.tsx,203,"<button className=""create-game-btn"" onClick={onCreateGame}>",onCreateGame,
buttons,click,apps/client/src/components/GameLobby.tsx,216,"<button
              key={tab.key}
              className={`filter-tab ${filter === tab.key ? ""active"" : """"}`}
              onClick={() =>",,
buttons,click,apps/client/src/components/GameLobby.tsx,242,"<button
                onClick={onCreateGame}
                className=""create-first-game""
                aria-label=""create the first game!""
              >",onCreateGame,
buttons,click,apps/client/src/components/GameLobby.tsx,299,"<button className=""join-btn"" onClick={() =>",,
buttons,click,apps/client/src/components/GameLobby.tsx,304,"<button className=""spectate-btn"" onClick={() =>",,
buttons,click,apps/client/src/components/GameLobby.tsx,310,"<button className=""enter-btn"" onClick={() =>",,
buttons,click,apps/client/src/components/MonsterBrowser.tsx,212,"<button onClick={loadMonsters} >",loadMonsters,
buttons,click,apps/client/src/components/MonsterBrowser.tsx,238,"<button 
            onClick={() =>",,
buttons,click,apps/client/src/components/MonsterBrowser.tsx,375,"<button 
                  className=""add-to-encounter-btn""
                  onClick={(e) =>",,
buttons,click,apps/client/src/components/MonsterBrowser.tsx,396,"<button 
            disabled={currentPage === 1}
            onClick={() =>",,
buttons,click,apps/client/src/components/MonsterBrowser.tsx,407,"<button 
            disabled={currentPage === totalPages}
            onClick={() =>",,
buttons,click,apps/client/src/components/MonsterBrowser.tsx,418,"<button 
            className=""bulk-add-btn""
            aria-label=""Add selected monsters to encounter""
            tabIndex={0}
            onClick={async () =>",,
buttons,click,apps/client/src/components/MonsterBrowser.tsx,284,"<div 
            key={monster.id}
            className={`monster-card ${selectedMonsters.has(monster.id) ? 'selected' : ''}`}  role=""button"" onClick={() =>",,
buttons,click,apps/client/src/components/MonsterBrowser.tsx,212,"<button onClick={loadMonsters} >",loadMonsters,
buttons,click,apps/client/src/components/MonsterBrowser.tsx,238,"<button 
            onClick={() =>",,
buttons,click,apps/client/src/components/MonsterBrowser.tsx,284,"<div 
            key={monster.id}
            className={`monster-card ${selectedMonsters.has(monster.id) ? 'selected' : ''}`}  role=""button"" onClick={() =>",,
buttons,click,apps/client/src/components/MonsterBrowser.tsx,375,"<button 
                  className=""add-to-encounter-btn""
                  onClick={(e) =>",,
buttons,click,apps/client/src/components/MonsterBrowser.tsx,396,"<button 
            disabled={currentPage === 1}
            onClick={() =>",,
buttons,click,apps/client/src/components/MonsterBrowser.tsx,407,"<button 
            disabled={currentPage === totalPages}
            onClick={() =>",,
buttons,click,apps/client/src/components/MonsterBrowser.tsx,418,"<button 
            className=""bulk-add-btn""
            aria-label=""Add selected monsters to encounter""
            tabIndex={0}
            onClick={async () =>",,
buttons,click,apps/client/src/components/PerformanceMonitor.tsx,136,"<button
          onClick={onToggle}
          className=""text-gray-400 hover:text-white text-xl leading-none""
         aria-label=""Close"" >",onToggle,
buttons,click,apps/client/src/components/PerformanceMonitor.tsx,189,"<button 
              className=""text-xs bg-blue-600 hover:bg-blue-700 px-2 py-1 rounded""
              onClick={() =>",,
buttons,click,apps/client/src/components/PerformanceMonitor.tsx,199,"<button 
              className=""text-xs bg-purple-600 hover:bg-purple-700 px-2 py-1 rounded""
              onClick={() =>",,
buttons,click,apps/client/src/components/PerformanceMonitor.tsx,136,"<button
          onClick={onToggle}
          className=""text-gray-400 hover:text-white text-xl leading-none""
         aria-label=""Close"" >",onToggle,
buttons,click,apps/client/src/components/PerformanceMonitor.tsx,189,"<button 
              className=""text-xs bg-blue-600 hover:bg-blue-700 px-2 py-1 rounded""
              onClick={() =>",,
buttons,click,apps/client/src/components/PerformanceMonitor.tsx,199,"<button 
              className=""text-xs bg-purple-600 hover:bg-purple-700 px-2 py-1 rounded""
              onClick={() =>",,
buttons,click,apps/client/src/components/VTTApp.tsx,135,"<button
          onClick={() =>",,
buttons,click,apps/client/src/components/VTTApp.tsx,135,"<button
          onClick={() =>",,
buttons,generic,apps/client/src/components/VTTDemo.tsx,55,"<button
                type=""submit""
                className=""w-full py-3 px-4 bg-blue-600 hover:bg-blue-700 rounded-lg font-medium focus:outline-none focus:ring-2 focus:ring-blue-500 transition-colors""
                aria-label=""Join campaign""
              >",,
buttons,click,apps/client/src/components/MobileNavigation.tsx,78,"<button
            key={item.id}
            className={`panel-nav-item touch-feedback ${isActive ? 'active' : ''}`}
            onClick={() =>",,
buttons,click,apps/client/src/components/MobileNavigation.tsx,78,"<button
            key={item.id}
            className={`panel-nav-item touch-feedback ${isActive ? 'active' : ''}`}
            onClick={() =>",,
buttons,click,apps/client/src/components/onboarding/WelcomeModal.tsx,308,"<Button
                variant=""ghost""
                size=""sm""
                leftIcon={<ArrowLeft className=""h-4 w-4"" />",,ghost
buttons,click,apps/client/src/components/onboarding/WelcomeModal.tsx,318,"<Button
              variant=""plasma""
              size=""sm""
              rightIcon={!isLastStep ? <ArrowRight className=""h-4 w-4"" />",,plasma
buttons,click,apps/client/src/components/onboarding/WelcomeModal.tsx,257,"<button
            onClick={onClose}
            className=""absolute top-4 right-4 p-1 hover:bg-gray-700 rounded-lg transition-colors""
          >",onClose,
buttons,click,apps/client/src/components/onboarding/WelcomeModal.tsx,297,"<button
                onClick={handleSkip}
                className=""text-sm text-gray-400 hover:text-white transition-colors underline underline-offset-2""
              >",handleSkip,
buttons,click,apps/client/src/components/onboarding/WelcomeModal.tsx,257,"<button
            onClick={onClose}
            className=""absolute top-4 right-4 p-1 hover:bg-gray-700 rounded-lg transition-colors""
          >",onClose,
buttons,click,apps/client/src/components/onboarding/WelcomeModal.tsx,297,"<button
                onClick={handleSkip}
                className=""text-sm text-gray-400 hover:text-white transition-colors underline underline-offset-2""
              >",handleSkip,
buttons,click,apps/client/src/components/CreateSessionModal.tsx,60,"<button
            onClick={onClose}
            className=""text-gray-400 hover:text-gray-600 text-2xl""
            disabled={isLoading}
          >",onClose,
buttons,click,apps/client/src/components/CreateSessionModal.tsx,153,"<button
              type=""button""
              onClick={onClose}
              className=""flex-1 px-4 py-2 text-gray-700 bg-gray-100 rounded-md hover:bg-gray-200 disabled:opacity-50""
              disabled={isLoading}
            >",onClose,
buttons,form,apps/client/src/components/CreateSessionModal.tsx,161,"<button
              type=""submit""
              className=""flex-1 px-4 py-2 bg-blue-600 text-white rounded-md hover:bg-blue-700 disabled:opacity-50""
              disabled={isLoading || !formData.name.trim()}
            >",,
buttons,click,apps/client/src/components/CreateSessionModal.tsx,60,"<button
            onClick={onClose}
            className=""text-gray-400 hover:text-gray-600 text-2xl""
            disabled={isLoading}
          >",onClose,
