Category,Type,File,Line,Content,Handler,Variant
buttons,,apps/client/src/components/map/SceneSettingsModal.tsx,560,"<Button variant=""outline"" onClick={handleClose} disabled={saving}>",,outline
buttons,,apps/client/src/components/map/SceneSettingsModal.tsx,563,"<Button variant=""primary"" onClick={handleSave} disabled={!hasChanges || saving}>",,primary
buttons,,apps/client/src/components/map/SceneSettingsModal.tsx,195,"<Button variant=""ghost"" size=""icon"" onClick={handleClose}>",,ghost
buttons,,apps/client/src/components/map/SceneSettingsModal.tsx,554,"<Button variant=""outline"" onClick={handleReset} disabled={!hasChanges || saving}>",,outline
buttons,,apps/client/src/components/map/SceneSettingsModal.tsx,560,"<Button variant=""outline"" onClick={handleClose} disabled={saving}>",,outline
buttons,,apps/client/src/components/map/SceneSettingsModal.tsx,563,"<Button variant=""primary"" onClick={handleSave} disabled={!hasChanges || saving}>",,primary
buttons,,apps/client/src/components/map/MapUploadModal.tsx,222,"<Button 
                  variant=""outline"" 
                  size=""sm""
                  onClick={() =>",,outline
buttons,,apps/client/src/components/map/MapUploadModal.tsx,243,"<Button 
                  variant=""primary""
                  onClick={() =>",,primary
buttons,,apps/client/src/components/map/MapUploadModal.tsx,373,"<Button variant=""outline"" onClick={handleClose} disabled={uploadState.uploading}>",,outline
buttons,,apps/client/src/components/map/MapUploadModal.tsx,376,"<Button 
              variant=""primary"" 
              onClick={handleUpload}
              disabled={!canUpload}
            >",,primary
buttons,,apps/client/src/components/map/MapUploadModal.tsx,222,"<Button 
                  variant=""outline"" 
                  size=""sm""
                  onClick={() =>",,outline
buttons,,apps/client/src/components/map/MapUploadModal.tsx,243,"<Button 
                  variant=""primary""
                  onClick={() =>",,primary
buttons,,apps/client/src/components/map/MapUploadModal.tsx,373,"<Button variant=""outline"" onClick={handleClose} disabled={uploadState.uploading}>",,outline
buttons,,apps/client/src/components/map/MapUploadModal.tsx,376,"<Button 
              variant=""primary"" 
              onClick={handleUpload}
              disabled={!canUpload}
            >",,primary
buttons,,apps/client/src/components/map/BattleMap.tsx,646,"<Button
            variant={activeTool === ""select"" ? ""primary"" : ""ghost""}
            size=""sm""
            onClick={() =>",,activeTool === "select" ? "primary" : "ghost"
buttons,,apps/client/src/components/map/BattleMap.tsx,653,"<Button
            variant={activeTool === ""pan"" ? ""primary"" : ""ghost""}
            size=""sm""
            onClick={() =>",,activeTool === "pan" ? "primary" : "ghost"
buttons,,apps/client/src/components/map/BattleMap.tsx,660,"<Button
            variant={activeTool === ""measure"" ? ""primary"" : ""ghost""}
            size=""sm""
            onClick={() =>",,activeTool === "measure" ? "primary" : "ghost"
buttons,,apps/client/src/components/map/BattleMap.tsx,668,"<Button
              variant={activeTool === ""add-token"" ? ""primary"" : ""ghost""}
              size=""sm""
              onClick={() =>",,activeTool === "add-token" ? "primary" : "ghost"
buttons,,apps/client/src/components/map/BattleMap.tsx,681,"<Button
          variant={showGrid ? ""primary"" : ""ghost""}
          size=""sm""
          onClick={() =>",,showGrid ? "primary" : "ghost"
buttons,,apps/client/src/components/map/BattleMap.tsx,691,"<Button
            variant={showMapLayers ? ""primary"" : ""ghost""}
            size=""sm""
            onClick={() =>",,showMapLayers ? "primary" : "ghost"
buttons,,apps/client/src/components/map/BattleMap.tsx,703,"<Button
          variant=""ghost""
          size=""sm""
          onClick={() =>",,ghost
buttons,,apps/client/src/components/map/BattleMap.tsx,714,"<Button
          variant=""ghost""
          size=""sm""
          onClick={() =>",,ghost
buttons,,apps/client/src/components/map/BattleMap.tsx,728,"<Button variant=""ghost"" size=""sm"" onClick={() =>",,ghost
buttons,,apps/client/src/components/map/BattleMap.tsx,731,"<Button variant=""ghost"" size=""sm"" onClick={() =>",,ghost
buttons,,apps/client/src/components/map/BattleMap.tsx,736,"<Button
                  variant=""ghost""
                  size=""sm""
                  onClick={() =>",,ghost
buttons,,apps/client/src/components/map/BattleMap.tsx,743,"<Button variant=""ghost"" size=""sm"" onClick={deleteSelectedTokens}>",,ghost
buttons,,apps/client/src/components/map/BattleMap.tsx,150,"<div
      role=""button""
      style={tokenStyle}
      onClick={handleClick}
      onDoubleClick={handleDoubleClick}
      onMouseDown={handleMouseDown}
      onTouchStart={handleTouchStart}
      title={tooltipText}
    >",,
buttons,,apps/client/src/components/map/BattleMap.tsx,769,"<div
          role=""button""
          ref={mapRef}
          className=""absolute inset-0 cursor-crosshair touch-none""
          onClick={handleMapClick}
          onTouchStart={touchHandlers.onTouchStart}
          onTouchMove={touchHandlers.onTouchMove}
          onTouchEnd={touchHandlers.onTouchEnd}
          style={mapContainerStyle}
        >",,
buttons,,apps/client/src/components/map/BattleMap.tsx,150,"<div
      role=""button""
      style={tokenStyle}
      onClick={handleClick}
      onDoubleClick={handleDoubleClick}
      onMouseDown={handleMouseDown}
      onTouchStart={handleTouchStart}
      title={tooltipText}
    >",,
buttons,,apps/client/src/components/map/BattleMap.tsx,646,"<Button
            variant={activeTool === ""select"" ? ""primary"" : ""ghost""}
            size=""sm""
            onClick={() =>",,activeTool === "select" ? "primary" : "ghost"
buttons,,apps/client/src/components/map/BattleMap.tsx,653,"<Button
            variant={activeTool === ""pan"" ? ""primary"" : ""ghost""}
            size=""sm""
            onClick={() =>",,activeTool === "pan" ? "primary" : "ghost"
buttons,,apps/client/src/components/map/BattleMap.tsx,660,"<Button
            variant={activeTool === ""measure"" ? ""primary"" : ""ghost""}
            size=""sm""
            onClick={() =>",,activeTool === "measure" ? "primary" : "ghost"
buttons,,apps/client/src/components/map/BattleMap.tsx,668,"<Button
              variant={activeTool === ""add-token"" ? ""primary"" : ""ghost""}
              size=""sm""
              onClick={() =>",,activeTool === "add-token" ? "primary" : "ghost"
buttons,,apps/client/src/components/map/BattleMap.tsx,681,"<Button
          variant={showGrid ? ""primary"" : ""ghost""}
          size=""sm""
          onClick={() =>",,showGrid ? "primary" : "ghost"
buttons,,apps/client/src/components/map/BattleMap.tsx,691,"<Button
            variant={showMapLayers ? ""primary"" : ""ghost""}
            size=""sm""
            onClick={() =>",,showMapLayers ? "primary" : "ghost"
buttons,,apps/client/src/components/map/BattleMap.tsx,703,"<Button
          variant=""ghost""
          size=""sm""
          onClick={() =>",,ghost
buttons,,apps/client/src/components/map/BattleMap.tsx,714,"<Button
          variant=""ghost""
          size=""sm""
          onClick={() =>",,ghost
buttons,,apps/client/src/components/map/BattleMap.tsx,728,"<Button variant=""ghost"" size=""sm"" onClick={() =>",,ghost
buttons,,apps/client/src/components/map/BattleMap.tsx,731,"<Button variant=""ghost"" size=""sm"" onClick={() =>",,ghost
buttons,,apps/client/src/components/map/BattleMap.tsx,736,"<Button
                  variant=""ghost""
                  size=""sm""
                  onClick={() =>",,ghost
buttons,,apps/client/src/components/map/BattleMap.tsx,743,"<Button variant=""ghost"" size=""sm"" onClick={deleteSelectedTokens}>",,ghost
buttons,,apps/client/src/components/map/BattleMap.tsx,769,"<div
          role=""button""
          ref={mapRef}
          className=""absolute inset-0 cursor-crosshair touch-none""
          onClick={handleMapClick}
          onTouchStart={touchHandlers.onTouchStart}
          onTouchMove={touchHandlers.onTouchMove}
          onTouchEnd={touchHandlers.onTouchEnd}
          style={mapContainerStyle}
        >",,
buttons,,apps/client/src/components/map/MapLayersPanel.tsx,135,"<Button
            variant=""ghost""
            size=""sm""
            onClick={() =>",,ghost
buttons,,apps/client/src/components/map/MapLayersPanel.tsx,168,"<Button variant=""primary"" size=""sm"" onClick={addLayer}>",,primary
buttons,,apps/client/src/components/map/MapLayersPanel.tsx,171,"<Button variant=""ghost"" size=""sm"" onClick={() =>",,ghost
buttons,,apps/client/src/components/map/MapLayersPanel.tsx,215,"<Button
                    variant=""ghost""
                    size=""sm""
                    onClick={() =>",,ghost
buttons,,apps/client/src/components/map/MapLayersPanel.tsx,226,"<Button
                      variant=""ghost""
                      size=""sm""
                      onClick={() =>",,ghost
buttons,,apps/client/src/components/map/MapLayersPanel.tsx,239,"<Button
                        variant=""ghost""
                        size=""sm""
                        onClick={() =>",,ghost
buttons,,apps/client/src/components/map/MapLayersPanel.tsx,249,"<Button
                        variant=""ghost""
                        size=""sm""
                        onClick={() =>",,ghost
buttons,,apps/client/src/components/map/MapLayersPanel.tsx,263,"<Button
                      variant=""ghost""
                      size=""sm""
                      onClick={() =>",,ghost
buttons,,apps/client/src/components/map/MapLayersPanel.tsx,135,"<Button
            variant=""ghost""
            size=""sm""
            onClick={() =>",,ghost
buttons,,apps/client/src/components/map/MapLayersPanel.tsx,168,"<Button variant=""primary"" size=""sm"" onClick={addLayer}>",,primary
buttons,,apps/client/src/components/map/MapLayersPanel.tsx,171,"<Button variant=""ghost"" size=""sm"" onClick={() =>",,ghost
buttons,,apps/client/src/components/map/MapLayersPanel.tsx,215,"<Button
                    variant=""ghost""
                    size=""sm""
                    onClick={() =>",,ghost
buttons,,apps/client/src/components/map/MapLayersPanel.tsx,226,"<Button
                      variant=""ghost""
                      size=""sm""
                      onClick={() =>",,ghost
buttons,,apps/client/src/components/map/MapLayersPanel.tsx,239,"<Button
                        variant=""ghost""
                        size=""sm""
                        onClick={() =>",,ghost
buttons,,apps/client/src/components/map/MapLayersPanel.tsx,249,"<Button
                        variant=""ghost""
                        size=""sm""
                        onClick={() =>",,ghost
buttons,,apps/client/src/components/map/MapLayersPanel.tsx,263,"<Button
                      variant=""ghost""
                      size=""sm""
                      onClick={() =>",,ghost
buttons,,apps/client/src/components/map/TokenPropertiesPanel.tsx,214,"<Button variant=""ghost"" size=""sm"" onClick={onClose}>",,ghost
buttons,,apps/client/src/components/map/TokenPropertiesPanel.tsx,367,"<Button variant=""ghost"" size=""sm"" onClick={() =>",,ghost
buttons,,apps/client/src/components/map/TokenPropertiesPanel.tsx,389,"<Button variant=""ghost"" size=""sm"" onClick={() =>",,ghost
buttons,,apps/client/src/components/map/TokenPropertiesPanel.tsx,456,"<Button
                variant=""ghost""
                onClick={handleDelete}
                className=""text-danger hover:text-danger""
              >",,ghost
buttons,,apps/client/src/components/map/TokenPropertiesPanel.tsx,466,"<Button variant=""ghost"" onClick={onClose}>",,ghost
buttons,,apps/client/src/components/map/TokenPropertiesPanel.tsx,469,"<Button variant=""primary"" onClick={handleSave}>",,primary
buttons,,apps/client/src/components/map/TokenPropertiesPanel.tsx,265,"<button
                    key={color}
                    onClick={() =>",,
buttons,,apps/client/src/components/map/TokenPropertiesPanel.tsx,409,"<button
                    key={condition.id}
                    onClick={() =>",,
buttons,,apps/client/src/components/map/TokenPropertiesPanel.tsx,214,"<Button variant=""ghost"" size=""sm"" onClick={onClose}>",,ghost
buttons,,apps/client/src/components/map/TokenPropertiesPanel.tsx,265,"<button
                    key={color}
                    onClick={() =>",,
buttons,,apps/client/src/components/map/TokenPropertiesPanel.tsx,367,"<Button variant=""ghost"" size=""sm"" onClick={() =>",,ghost
buttons,,apps/client/src/components/map/TokenPropertiesPanel.tsx,389,"<Button variant=""ghost"" size=""sm"" onClick={() =>",,ghost
buttons,,apps/client/src/components/map/TokenPropertiesPanel.tsx,409,"<button
                    key={condition.id}
                    onClick={() =>",,
buttons,,apps/client/src/components/map/TokenPropertiesPanel.tsx,456,"<Button
                variant=""ghost""
                onClick={handleDelete}
                className=""text-danger hover:text-danger""
              >",,ghost
buttons,,apps/client/src/components/map/TokenPropertiesPanel.tsx,466,"<Button variant=""ghost"" onClick={onClose}>",,ghost
buttons,,apps/client/src/components/map/TokenPropertiesPanel.tsx,469,"<Button variant=""primary"" onClick={handleSave}>",,primary
buttons,,apps/client/src/components/ai/CombatAssistant.tsx,141,"<button
            onClick={getTacticalRecommendation}
            disabled={isAnalyzing}
            className=""px-3 py-1 bg-purple-600 hover:bg-purple-700 text-white text-sm rounded transition-colors""
            aria-label=""{isanalyzing ? 'analyzing...' : 'get advice'}""
          >",,
buttons,,apps/client/src/components/ai/CombatAssistant.tsx,149,"<button
            onClick={() =>",,
buttons,,apps/client/src/components/ai/CombatAssistant.tsx,204,"<button
              onClick={getPositioning}
              className=""ml-auto px-2 py-1 bg-blue-600 hover:bg-blue-700 text-white text-xs rounded""
              aria-label=""analyze""
            >",,
buttons,,apps/client/src/components/ai/CombatAssistant.tsx,230,"<button
          onClick={simulateCombat}
          className=""flex-1 flex items-center justify-center gap-2 px-3 py-2 bg-gray-700 hover:bg-gray-600 text-gray-300 text-sm rounded transition-colors""
          aria-label=""Click button""
        >",,
buttons,,apps/client/src/components/ai/CombatAssistant.tsx,238,"<button
          className=""flex-1 flex items-center justify-center gap-2 px-3 py-2 bg-gray-700 hover:bg-gray-600 text-gray-300 text-sm rounded transition-colors""
          aria-label=""Click button""
        >",,
buttons,,apps/client/src/components/ai/CombatAssistant.tsx,141,"<button
            onClick={getTacticalRecommendation}
            disabled={isAnalyzing}
            className=""px-3 py-1 bg-purple-600 hover:bg-purple-700 text-white text-sm rounded transition-colors""
            aria-label=""{isanalyzing ? 'analyzing...' : 'get advice'}""
          >",,
buttons,,apps/client/src/components/ai/CombatAssistant.tsx,149,"<button
            onClick={() =>",,
buttons,,apps/client/src/components/ai/CombatAssistant.tsx,204,"<button
              onClick={getPositioning}
              className=""ml-auto px-2 py-1 bg-blue-600 hover:bg-blue-700 text-white text-xs rounded""
              aria-label=""analyze""
            >",,
buttons,,apps/client/src/components/ai/CombatAssistant.tsx,230,"<button
          onClick={simulateCombat}
          className=""flex-1 flex items-center justify-center gap-2 px-3 py-2 bg-gray-700 hover:bg-gray-600 text-gray-300 text-sm rounded transition-colors""
          aria-label=""Click button""
        >",,
buttons,,apps/client/src/components/ai/GenesisWizard.tsx,305,"<button
                key={style}
                onClick={() =>",,
buttons,,apps/client/src/components/ai/GenesisWizard.tsx,329,"<button
                key={index}
                onClick={() =>",,
buttons,,apps/client/src/components/ai/GenesisWizard.tsx,340,"<button
          onClick={startGeneration}
          disabled={isGenerating || !conceptForm.prompt.trim()}
          className=""w-full flex items-center justify-center gap-2 px-4 py-3 bg-gradient-to-r from-purple-600 to-pink-600 text-white font-medium rounded-lg hover:from-purple-700 hover:to-pink-700 disabled:opacity-50 disabled:cursor-not-allowed transition-all""
          aria-label=""Click button""
        >",,
buttons,,apps/client/src/components/ai/GenesisWizard.tsx,434,"<button
                    onClick={() =>",,
buttons,,apps/client/src/components/ai/GenesisWizard.tsx,466,"<button
              onClick={resetWizard}
              className=""mt-2 px-3 py-1 bg-red-600 hover:bg-red-700 text-white text-sm rounded transition-colors""
              aria-label=""start over""
            >",,
buttons,,apps/client/src/components/ai/GenesisWizard.tsx,565,"<button
          onClick={acceptCharacter}
          className=""flex items-center gap-2 px-6 py-3 bg-gradient-to-r from-green-600 to-blue-600 text-white font-medium rounded-lg hover:from-green-700 hover:to-blue-700 transition-all""
          aria-label=""Click button""
        >",,
buttons,,apps/client/src/components/ai/GenesisWizard.tsx,574,"<button
          onClick={resetWizard}
          className=""flex items-center gap-2 px-6 py-3 bg-gray-700 text-gray-300 font-medium rounded-lg hover:bg-gray-600 transition-colors""
          aria-label=""Click button""
        >",,
buttons,,apps/client/src/components/ai/GenesisWizard.tsx,305,"<button
                key={style}
                onClick={() =>",,
buttons,,apps/client/src/components/ai/GenesisWizard.tsx,329,"<button
                key={index}
                onClick={() =>",,
buttons,,apps/client/src/components/ai/GenesisWizard.tsx,340,"<button
          onClick={startGeneration}
          disabled={isGenerating || !conceptForm.prompt.trim()}
          className=""w-full flex items-center justify-center gap-2 px-4 py-3 bg-gradient-to-r from-purple-600 to-pink-600 text-white font-medium rounded-lg hover:from-purple-700 hover:to-pink-700 disabled:opacity-50 disabled:cursor-not-allowed transition-all""
          aria-label=""Click button""
        >",,
buttons,,apps/client/src/components/ai/GenesisWizard.tsx,434,"<button
                    onClick={() =>",,
buttons,,apps/client/src/components/ai/GenesisWizard.tsx,466,"<button
              onClick={resetWizard}
              className=""mt-2 px-3 py-1 bg-red-600 hover:bg-red-700 text-white text-sm rounded transition-colors""
              aria-label=""start over""
            >",,
buttons,,apps/client/src/components/ai/GenesisWizard.tsx,565,"<button
          onClick={acceptCharacter}
          className=""flex items-center gap-2 px-6 py-3 bg-gradient-to-r from-green-600 to-blue-600 text-white font-medium rounded-lg hover:from-green-700 hover:to-blue-700 transition-all""
          aria-label=""Click button""
        >",,
buttons,,apps/client/src/components/ai/GenesisWizard.tsx,574,"<button
          onClick={resetWizard}
          className=""flex items-center gap-2 px-6 py-3 bg-gray-700 text-gray-300 font-medium rounded-lg hover:bg-gray-600 transition-colors""
          aria-label=""Click button""
        >",,
buttons,,apps/client/src/components/combat/CombatEncounterPanel.tsx,301,"<Button
        variant=""primary""
        size=""sm""
        onClick={onToggleVisibility}
        className=""fixed bottom-4 right-4 z-40""
      >",,primary
buttons,,apps/client/src/components/combat/CombatEncounterPanel.tsx,326,"<Button variant=""ghost"" size=""icon"" onClick={onToggleVisibility}>",,ghost
buttons,,apps/client/src/components/combat/CombatEncounterPanel.tsx,341,"<Button onClick={startNewEncounter} variant=""primary"">",,primary
buttons,,apps/client/src/components/combat/CombatEncounterPanel.tsx,360,"<Button onClick={nextTurn} variant=""primary"" size=""sm"">",,primary
buttons,,apps/client/src/components/combat/CombatEncounterPanel.tsx,391,"<Button
                        variant=""ghost""
                        size=""icon""
                        onClick={() =>",,ghost
buttons,,apps/client/src/components/combat/CombatEncounterPanel.tsx,399,"<Button
                        variant=""ghost""
                        size=""icon""
                        onClick={() =>",,ghost
buttons,,apps/client/src/components/combat/CombatEncounterPanel.tsx,415,"<Button
                          variant=""ghost""
                          size=""icon""
                          onClick={() =>",,ghost
buttons,,apps/client/src/components/combat/CombatEncounterPanel.tsx,431,"<Button
                          variant=""ghost""
                          size=""icon""
                          onClick={() =>",,ghost
buttons,,apps/client/src/components/combat/CombatEncounterPanel.tsx,533,"<Button onClick={addCombatant} variant=""primary"" size=""sm"" className=""flex-1"">",,primary
buttons,,apps/client/src/components/combat/CombatEncounterPanel.tsx,537,"<Button 
                    onClick={() =>",,
buttons,,apps/client/src/components/combat/CombatEncounterPanel.tsx,547,"<Button 
                onClick={() =>",,
buttons,,apps/client/src/components/combat/CombatEncounterPanel.tsx,559,"<Button onClick={endEncounter} variant=""outline"" size=""sm"" className=""flex-1"">",,outline
buttons,,apps/client/src/components/combat/CombatEncounterPanel.tsx,301,"<Button
        variant=""primary""
        size=""sm""
        onClick={onToggleVisibility}
        className=""fixed bottom-4 right-4 z-40""
      >",,primary
buttons,,apps/client/src/components/combat/CombatEncounterPanel.tsx,326,"<Button variant=""ghost"" size=""icon"" onClick={onToggleVisibility}>",,ghost
buttons,,apps/client/src/components/combat/CombatEncounterPanel.tsx,341,"<Button onClick={startNewEncounter} variant=""primary"">",,primary
buttons,,apps/client/src/components/combat/CombatEncounterPanel.tsx,360,"<Button onClick={nextTurn} variant=""primary"" size=""sm"">",,primary
buttons,,apps/client/src/components/combat/CombatEncounterPanel.tsx,391,"<Button
                        variant=""ghost""
                        size=""icon""
                        onClick={() =>",,ghost
buttons,,apps/client/src/components/combat/CombatEncounterPanel.tsx,399,"<Button
                        variant=""ghost""
                        size=""icon""
                        onClick={() =>",,ghost
buttons,,apps/client/src/components/combat/CombatEncounterPanel.tsx,415,"<Button
                          variant=""ghost""
                          size=""icon""
                          onClick={() =>",,ghost
buttons,,apps/client/src/components/combat/CombatEncounterPanel.tsx,431,"<Button
                          variant=""ghost""
                          size=""icon""
                          onClick={() =>",,ghost
buttons,,apps/client/src/components/combat/CombatEncounterPanel.tsx,453,"<Badge
                          key={condition.id}
                          variant=""outline""
                          className=""text-xs cursor-pointer""
                          style={{ borderColor: condition.color, _color: condition.color }}
                          onClick={() =>",,outline
buttons,,apps/client/src/components/combat/CombatEncounterPanel.tsx,533,"<Button onClick={addCombatant} variant=""primary"" size=""sm"" className=""flex-1"">",,primary
buttons,,apps/client/src/components/combat/CombatEncounterPanel.tsx,537,"<Button 
                    onClick={() =>",,
buttons,,apps/client/src/components/combat/CombatEncounterPanel.tsx,547,"<Button 
                onClick={() =>",,
buttons,,apps/client/src/components/combat/CombatEncounterPanel.tsx,559,"<Button onClick={endEncounter} variant=""outline"" size=""sm"" className=""flex-1"">",,outline
buttons,,apps/client/src/components/MapEditor.tsx,201,"<AccessibleButton
          variant={activeTool === ""select"" ? ""primary"" : ""secondary""}
          onClick={() =>",,activeTool === "select" ? "primary" : "secondary"
buttons,,apps/client/src/components/MapEditor.tsx,210,"<AccessibleButton
          variant={activeTool === ""brush"" ? ""primary"" : ""secondary""}
          onClick={() =>",,activeTool === "brush" ? "primary" : "secondary"
buttons,,apps/client/src/components/MapEditor.tsx,219,"<AccessibleButton
          variant={activeTool === ""eraser"" ? ""primary"" : ""secondary""}
          onClick={() =>",,activeTool === "eraser" ? "primary" : "secondary"
buttons,,apps/client/src/components/MapEditor.tsx,228,"<AccessibleButton
          variant={activeTool === ""token"" ? ""primary"" : ""secondary""}
          onClick={() =>",,activeTool === "token" ? "primary" : "secondary"
buttons,,apps/client/src/components/MapEditor.tsx,252,"<AccessibleButton
          variant=""secondary""
          onClick={() =>",,secondary
buttons,,apps/client/src/components/MapEditor.tsx,276,"<AccessibleButton
            variant=""primary""
            onClick={generateMapWithAI}
            loading={isGenerating}
            disabled={readOnly || !aiPrompt.trim()}
            action=""generate""
          >",,primary
buttons,,apps/client/src/components/MapEditor.tsx,201,"<AccessibleButton
          variant={activeTool === ""select"" ? ""primary"" : ""secondary""}
          onClick={() =>",,activeTool === "select" ? "primary" : "secondary"
buttons,,apps/client/src/components/MapEditor.tsx,210,"<AccessibleButton
          variant={activeTool === ""brush"" ? ""primary"" : ""secondary""}
          onClick={() =>",,activeTool === "brush" ? "primary" : "secondary"
buttons,,apps/client/src/components/MapEditor.tsx,219,"<AccessibleButton
          variant={activeTool === ""eraser"" ? ""primary"" : ""secondary""}
          onClick={() =>",,activeTool === "eraser" ? "primary" : "secondary"
buttons,,apps/client/src/components/MapEditor.tsx,228,"<AccessibleButton
          variant={activeTool === ""token"" ? ""primary"" : ""secondary""}
          onClick={() =>",,activeTool === "token" ? "primary" : "secondary"
buttons,,apps/client/src/components/MapEditor.tsx,252,"<AccessibleButton
          variant=""secondary""
          onClick={() =>",,secondary
buttons,,apps/client/src/components/MapEditor.tsx,276,"<AccessibleButton
            variant=""primary""
            onClick={generateMapWithAI}
            loading={isGenerating}
            disabled={readOnly || !aiPrompt.trim()}
            action=""generate""
          >",,primary
buttons,,apps/client/src/components/Router.tsx,179,"<button
              onClick={() =>",,
buttons,,apps/client/src/components/Router.tsx,179,"<button
              onClick={() =>",,
buttons,,apps/client/src/components/AccessibleButton.tsx,104,"<button
        ref={ref}
        className={baseClasses}
        disabled={isDisabled}
        aria-label={generatedAriaLabel}
        aria-busy={loading}
        {...props}
      >",,
buttons,,apps/client/src/components/KeyboardNavigable.tsx,156,"<div
      ref={itemRef}
      data-keyboard-item
      className={`keyboard-navigable-item ${className}`}
      role={role}
      id={id || `keyboard-item-${index}`}
      tabIndex={-1}
      onClick={onClick}
    >",,
buttons,,apps/client/src/components/AccessibleModal.tsx,100,"<AccessibleButton
            variant=""ghost""
            size=""sm""
            action=""Close""
            target=""modal""
            onClick={onClose}
            className=""modal-close""
            aria-label={`Close ${title} dialog`}
          >",,ghost
buttons,,apps/client/src/components/AccessibleModal.tsx,87,"<div
      className=""modal-overlay""
      onClick={handleOverlayClick}
      role=""dialog""
      aria-modal=""true""
      aria-labelledby={titleId}
      aria-describedby={descriptionId}
    >",,
buttons,,apps/client/src/components/AccessibleModal.tsx,100,"<AccessibleButton
            variant=""ghost""
            size=""sm""
            action=""Close""
            target=""modal""
            onClick={onClose}
            className=""modal-close""
            aria-label={`Close ${title} dialog`}
          >",,ghost
buttons,,apps/client/src/components/ErrorBoundary.tsx,177,"<button
                  onClick={this.handleReset}
                  className=""flex-1 bg-blue-600 hover:bg-blue-700 px-4 py-2 rounded transition-colors font-medium""
                  aria-label=""Try again after error""
                >",,
buttons,,apps/client/src/components/ErrorBoundary.tsx,185,"<button
                onClick={this.handleRefresh}
                className=""flex-1 bg-gray-600 hover:bg-gray-700 px-4 py-2 rounded transition-colors font-medium""
                aria-label=""Refresh page""
              >",,
buttons,,apps/client/src/components/ErrorBoundary.tsx,177,"<button
                  onClick={this.handleReset}
                  className=""flex-1 bg-blue-600 hover:bg-blue-700 px-4 py-2 rounded transition-colors font-medium""
                  aria-label=""Try again after error""
                >",,
buttons,,apps/client/src/components/ErrorBoundary.tsx,185,"<button
                onClick={this.handleRefresh}
                className=""flex-1 bg-gray-600 hover:bg-gray-700 px-4 py-2 rounded transition-colors font-medium""
                aria-label=""Refresh page""
              >",,
buttons,,apps/client/src/components/vtt/ChatPanel.tsx,103,"<button
            onClick={handleSendMessage}
            disabled={!inputValue.trim()}
            className=""px-4 py-2 bg-blue-600 rounded hover:bg-blue-700 focus:outline-none focus:ring-2 focus:ring-blue-500 disabled:opacity-50 disabled:cursor-not-allowed transition-colors""
            aria-label=""Send message""
          >",,
buttons,,apps/client/src/components/vtt/ChatPanel.tsx,103,"<button
            onClick={handleSendMessage}
            disabled={!inputValue.trim()}
            className=""px-4 py-2 bg-blue-600 rounded hover:bg-blue-700 focus:outline-none focus:ring-2 focus:ring-blue-500 disabled:opacity-50 disabled:cursor-not-allowed transition-colors""
            aria-label=""Send message""
          >",,
buttons,,apps/client/src/components/AIAssistant.tsx,145,"<button className=""ai-assistant-close"" onClick={onClose}>",,
buttons,,apps/client/src/components/AIAssistant.tsx,152,"<button
          onClick={() =>",,
buttons,,apps/client/src/components/AIAssistant.tsx,159,"<button
          onClick={() =>",,
buttons,,apps/client/src/components/AIAssistant.tsx,166,"<button
          onClick={() =>",,
buttons,submit,apps/client/src/components/AIAssistant.tsx,224,"<button
            type=""submit""
            disabled={!input.trim() || isLoading}
            className=""ai-assistant-send""
            aria-label=""Send message""
          >",,
buttons,,apps/client/src/components/AIAssistant.tsx,145,"<button className=""ai-assistant-close"" onClick={onClose}>",,
buttons,,apps/client/src/components/AIAssistant.tsx,152,"<button
          onClick={() =>",,
buttons,,apps/client/src/components/AIAssistant.tsx,159,"<button
          onClick={() =>",,
buttons,,apps/client/src/components/AIAssistant.tsx,166,"<button
          onClick={() =>",,
buttons,,apps/client/src/components/CharacterSheet.tsx,549,"<button
          className={`tab ${activeTab === ""main"" ? ""active"" : """"}`}
          onClick={() =>",,
buttons,,apps/client/src/components/CharacterSheet.tsx,555,"<button
          className={`tab ${activeTab === ""spells"" ? ""active"" : """"}`}
          onClick={() =>",,
buttons,,apps/client/src/components/CharacterSheet.tsx,561,"<button
          className={`tab ${activeTab === ""equipment"" ? ""active"" : """"}`}
          onClick={() =>",,
buttons,,apps/client/src/components/CharacterSheet.tsx,567,"<button
          className={`tab ${activeTab === ""features"" ? ""active"" : """"}`}
          onClick={() =>",,
buttons,,apps/client/src/components/CharacterSheet.tsx,149,"<span
            className={`editable-field ${className}`}
            onClick={() =>",,
buttons,,apps/client/src/components/CharacterSheet.tsx,549,"<button
          className={`tab ${activeTab === ""main"" ? ""active"" : """"}`}
          onClick={() =>",,
buttons,,apps/client/src/components/CharacterSheet.tsx,555,"<button
          className={`tab ${activeTab === ""spells"" ? ""active"" : """"}`}
          onClick={() =>",,
buttons,,apps/client/src/components/CharacterSheet.tsx,561,"<button
          className={`tab ${activeTab === ""equipment"" ? ""active"" : """"}`}
          onClick={() =>",,
buttons,,apps/client/src/components/CharacterSheet.tsx,567,"<button
          className={`tab ${activeTab === ""features"" ? ""active"" : """"}`}
          onClick={() =>",,
buttons,,apps/client/src/components/CombatTracker.tsx,181,"<button className=""start-combat-btn"" onClick={onStartCombat}>",,
buttons,,apps/client/src/components/CombatTracker.tsx,186,"<button className=""prev-turn-btn"" onClick={onPreviousTurn}>",,
